hotel_name,rating,review_text,sentiment_score
ATW Apartments,8.045833333333333,invoice miss left without invoice cause nobody reception noise area apartment clean kitchen fully available also roomy enough space u everything though host speak try best make u understand friendly upon arrival good certainly awesome location yes strip club next apartment really experience except bit music night good apartment enjoy city trip small budget late night noisy outside face central construction ongoing outside apartment quite noisy due poor sound isolation bar snooker pool bar people bit noisy night early morning although check apartment ready come back need call number front door open door bell probably broken bathroom shower bit small otherwise everything kitchen good induction stove oven well two one common like studio bed separate good place centrally near train station posh convenient staff speak really hard communicate maybe problem speak dutch work host get work either travel car hard find parking lot option parking house street away bathroom small sit toilet pot brush teeth time location middle city next central station zoo apartment spacious two big king size need restoration clean nice location friendly staff area desirable noisy due road work cheap place clean although linen may everyone taste weekend stay include night bit noisy may put people however spoil trip close proximity central station early check host oblige willingly host fantastic stay thank pleasant stay get nice family stay host helpful accommodate even speak staff dont speak location safe furniture flimsy plug teapot shut power circuit entire apartment never receive replacement pot boil water also afraid plug anything power location great close shopping area central station little far minute walk host responsive even though speak location perfect base central walk near main station base apartment event minute walk balcony nice add feature location would really bedside location excellent short walk railway station good size apartment friendly helpful host thanks central location close central station walk square historic property till reception give u one cleanness location club something beside apartment open night level could still hear thump bass apartment night location good close train station underground parking underground parking train station every step whoever living great location near train tramp stove work location size apartment location perfect apartment clean nice suppose pay upon arrival full amount week actual charge book told payment list incorrect would spoke attempt communicate little knew bit tricky next strip club quite noisy bit mosquito problem meant get really badly bitten first night close remainder stay make hot everything list include like family u could hear around constantly good size apartment centrally lady checked u friendly make sure everything even go far show u work go get fresh remote dead check easy leave key box go little bit noisy around apartment spacious easy access smooth check clean friendly staff,0.21
Acropolis,9.091666666666667,room roof warm staff hotel room layout nice location even corona breakfast superb staff friendly always ready help come back nice leisure big room nothing dinner breakfast perfectly nice clean honesty bar delicious food nothing super clean great value helpful staff wonderful breakfast corona time longer fun miss come buffet fault however coffee really tasteless bread little stale well book suite standard book however regret want turn small new comfortably furnish really enjoy place thoroughly every day would air great attention staff current available walk path beach go semi construction site bike path still surface path understand another path currently close due work spacious family excellent breakfast well covid situation location fine second building still construction noisy cart track next door spacious bit walk main street knew go large clean helpful staff fabulous personally comfortable support neck unfortunately slept well energy small detail ping pong nice kind amazingly professionalism facility great little big next door bowling adventure entertainment big safety well clean place studio top place enough bubble close sea parking great worry find place get beach longer main destination another would well choice spacious price everything felt proper would stay nothing exceptional really nice good situate clean pretty receptionist really nice funny talk everything perfect really recommend miss toilet paper comfort fantastic beautiful ceramic floor bathroom perfect colour match great taste noise outside enough wake u luxurious room excellent breakfast hotel service restaurant great play area polite staff clean perfect staff friendly nothing mostly need barrier free toilet need kept warmer would nice spacious large bed good breakfast bacon lot bottle water gratis free coffee lounge bar nice touch new spacious,0.382
Adagio access Brussels Delta,8.285714285714286,parking cost night parking underground free parking area far well fix convention price agree price access location position close delta station n breakfast hand u kind friendly helpful staff entirely new perfect condition perfect cleanliness kitchen conveniently near delta station nice spacious staff staff staff long wait reception quiet difficult find entrance construction site next amaze stay wen professional found really perfect calm modern decoration friendly staff near station everything need spend great productive time thank,0.4505
Afspanning De Kroon,8.933333333333334,couple niggly loo roll holder tight loo kept gauge arm sharp great benedict breakfast la carte none enough space clean spare real treat food overall good cosy bar friendly staff always eager help visit place regularly ago return quite certainly return next area really air understand excellent location superb terrace genuinely friendly efficient staff particularly receptionist dual role waitress go way make stay memorable breakfast terrace superb late even could reach property phone helpful staff location easy parking except friendly service quality food,0.4085
Agrousad'ba Nikodim,7.550000000000001,quite quiet couple come next door late night wall prevent sound make location little bit far town convenient buy glad take ride bedding clean comfortable shower good night next morning normal owner dont know,0.31
Albert Molière,9.277551020408163,excellent host charm authentic building display clean lovely area nice charm place well private parking close center spacious clean pleasure stay beautiful house nice decorate high much stay item say wonderful fine arrival departure great place safe calm nice accommodation owner come kind offer drink nothing everything absolutely wonderful interior building make great impression u reflect nature place everything together every place positively get facility host clearly get park ground floor right enter beautiful large door could use living could relax welcome beer coffee feel like small delicious breakfast nice touch host site practically time helpful full professionalism elevator charm magical place balcony street garden beautifully decorate clean comfortable bathroom fast throughout building proximity tram stop literally building additional place thank hospitality modern charm house lot character delicious breakfast everything beautiful house great secure parking thank owner parking fair distance property lady breakfast told u wear din even though eat shut door shut whilst din beautiful stylish en suite bathroom host helpful good location right next stop atmosphere really helpful staff clean variety local great breakfast nice free parking inside garage clean good location front property tram station breakfast nice delicious decide one next door slide pocket private wall instead time could hear next door creak always feature old style property contemporary traditional harmonious way staff friendly spoke fluently car parking safe adjacent breakfast delicious kept u go day sadly really bad staff experience put otherwise amaze stay bad light morning met first staff member weve check spoke without word language really angry harsh speak quite rude u unpleasantly would leave original check time clock clean next guest simple gorgeous amaze lovely combination modern bathroom via mail super easy convenient everything well organize parking space super close perfect find park breakfast staff member speak communication bit limited praise enough nice comfortable big size bed location superb importantly great host give clear regard parking helpful throughout stay nothing beer arrival really helpful host beautiful great location tram brilliant convenient closer main line tram stop excellent value great simple basic clean chic travel alone felt safe area get around nothing good live far away sent text day stay detailed easy find place check park car drive team stop virtually front door everybody staff speak friendly staff free beer around clock good breakfast pleasant host breakfast maybe little light still pretty good responsive outstanding situate really nice area one bad experience otherwise wonderful stay staff member serve breakfast last day extremely rude explain check although still early speak loudly fiercely front second saw first time tell would hurry busy astonish art house beautifully decorate common extraordinarily beautiful comfortable breakfast open day long get coffee tea food want owner exceedingly kind checked place central tram stop right front city time great beautiful interior design great breakfast service host also helpful communicative found well place stay definitely recommend place anyone look cool welcome place stay nothing super clean great location good breakfast super friendly owner hard rock really breakfast good place u well perfect location house great style noise next occasionally beautiful old typical town house close tram stop nothing location good convenient breakfast also great nothing nice hospitable people good area city n building elegant beautiful tricky find first small sticker door right place everything perfect best accommodation ever stylish look bed good heating system fresh breakfast coffee always available location excellent friendly helpful flexible staff elevator staff kind nice bathroom good breakfast tram stop right door wonderful building beautiful stile perfectly purpose beautiful staff friendly could park car private place give u card could use public transport without ticket first house parking price could guest friendly otherwise everything fine overall art atmosphere house splendid also breakfast proper fresh ready upon request rather early hour simply great time spent willing forthcoming people make stay feel like home feel really good old thank much opinion small change wish separation bedroom bathroom soundproof recognize may difficult particular space architectural plan still u would absolutely stay across street tram beautiful local non touristy neighborhood hospitable owner family like local character place yet modern clean good bathroom shower comfortable bed price right excellent host great view garden integration new old place well connect tram conveniently next stop able anywhere city within owner already load onto card u could immediately get breakfast simple tasty make feel comfortable cold high nice service style equipment location spot tacky breakfast excellent make stay enjoyable nice product beautiful old building forest area place nice bed big comfortable war nice would stay noise outside window hotel location need breakfast could offer location quiet stylish property bit noisy outside charm decorate furnish keep age style building problem might bit noisy due limited soundproof friendly staff clean convenient parking good breakfast character elegance authenticity style nothing stay thing could suppose quality shower gel shampoo beautiful historical building comfortable charm welcome beer nice touch owner extremely nice helpful quiet neighborhood conveniently tram away city center good breakfast highly location friendly helpful nothing really say could use extra dust minor beautiful house worth visit friendly spacious modern respect old house tram right outside door take city min,0.44
Alfa Inn,9.299999999999999,well great staff make great home base fine great wife checked alfa inn already second stay ready early immediately get upgrade another beautiful wow amaze lady front desk helpful kind next surprise breakfast basket big eater struggle enjoy thank place surely back staff alfa inn two ever stay one place go overnight alfa inn everything perfect really mention something would say absence kettle tea infusion grip well fact empty indeed work straight away even course eventually time order dinner list receive go look majority already close deliver time dinner fortunately least water would perfect furthermore absence kettle true microwave available common close mine also use say always practical first night use two glass instead burn use protect second night kept cup breakfast still burn cup grip third night kept even tray breakfast like perfect easy move hot cup common case big inconvenience adapt bit furthermore think present superior everything staff kind big price small give list open delivery take away really useful would much difficult find place lunch dinner without list moreover able face solve problem mistake book one night less kindness professionalism need position wonderful one main shopping street foot railway station close public library villa belle breakfast rich good varied savory salmon different cheese sweet different jam lotus chocolate coffee butter milk fresh orange juice different bread period pandemic breakfast individually even though small cozy clean thing would might kettle tea toilet shower stall also sauna hammam try one afternoon book reception two hammam one best ever try different user friendly music depend chosen relax purify really scent rain sauna perfect coup de hammam provide everything different bathrobe blanket phase everything really room clean cosy perfect location train station beach quiet walk street excellent free staff kind helpful excellent copious breakfast due covid extreme high value price could well place service amaze extra nice perfect u staff wonderful friendly supportive without great spacious well clean excellent breakfast due covid great perfectly time fresh coffee copious one minor thing additional bin would useful clean good shower friendly staff perfect location breakfast fantastic nothing staff incredibly helpful friendly clean modern breakfast door enough would certainly recommend good value money stay orange floor staff really friendly receive bottle cava gift breakfast amaze delicious everything fine friendly staff excellent location close train station beach excellent breakfast screech floor breakfast exceptionally good solution covid little bonus glass spark wine service super kind helpful bed comfortable spa clean space nothing close beech basically town require use car perfect u l ensemble la proposition night strange sound like like water night like also sink bathroom drain well love staff really friendly warm welcome breakfast excellent clean expect hear noise outside totally fine location perfect shopping perfect summer lounge find peaceful romantic everything everything staff friendly communication location clean breakfast something everyone although check officially able park check u free time explore town also nice small play area lounge nice small jut felt bit cold even bar early morning double bed bit small consider couple baby nice friendly helpful staff parrot great location expect big inside like bar sauna billiard quite nice extra breakfast quite good surprise kind want breakfast variety good even champagne point pure opinion love good coffee coffee machine old way men wim take care night reception bar friendly place comfortable feel quality price good perfect everything want friendly staff nice breakfast nice clean well decorate work everything well enough say maybe provide iron iron board friendly staff amaze breakfast buffet best location close beach easy transportation breakfast super good breakfast choice breakfast excellent owner friendly definitely worth come back everything fine great live music bar even excellent selection make young well young dance together atmosphere personally always love breakfast g fact freshly make kitchen individual guest also love geographical location main shopping street soon close even probably place whole town,0.4815
All In One,9.420833333333333,think anything really perfect beautiful premise amaze kind hostess place gorgeous well right center top notch think single thing could even specific covid well thought efficient would come back thanks lot guess nothing previous stay big important probably everything staff person friendly helpful personal approach well cosy breakfast great location nice next everything center environment appeal close lock outside inside tidy modern functional equipment friendly personnel central location nothing stay place slightly quirky comfy sort way tasteful good extremely friendly service complete privacy main consider book fairly strict comparison city particular day cancellation policy little flexibility timing check staff present breakfast certain afternoon receive new fully cover live mind climb absolutely wonderful stay perhaps small point improvement might stability connection top floor suite network connectivity common area excellent smell freshly bake every morning well overall help time attitude indeed make one experience come home work make coffee choose range exquisite cake accompany beverage enjoy beautiful salon art glossy special thanks staff within two departure forgotten take trouble reach mobile ensure leave without personal touch bliss small fourth stay every time excellent nice place stay great location clean stuff friendly helpful highly recommend anyone thanks everything friendly helpful staff also great position comfy highly generous upgrade u apartment top floor although lift worth spotless clean kitchen provide also found free bottle champagne aroma diffuser gift sweet alison best helpful always smile hard work breakfast nice although could variation location super spend money long street fill perfect walk distance great location everything easily accessible lovely comfortable breakfast great would recommend place everyone go stayed bed black big fan personal taste afraid would noisy due busy street location great like shopping eat best thing place huge living eat place work relax staff friendly efficient perfect location make easy navigate city clean host u lovely would definitely stay bathroom little small drive car found traffic bad around area modern cool design great location amaze clean welcome great location beautiful host helpful comfortable accommodation exceptionally good service good central location especially business traveller beautiful heart travel often finally found place feel like home friendly staff beautiful nice people beautiful place fabulous stay place cozy comfortable clean staff accommodate nice really time wish could stayed longer small downside area bit noisy pub downstairs problem since top floor quieter great place nice host comfortable work space good good coffee take need decent nice atmosphere lot pain big nature inner city living month fair bit gear deal central easy access train airport early departure great welcome clearly keen aesthetic sense property beautiful art furniture come back longer next time beautiful clean warm welcome construction work night unpleasant friendly lovely people lovely place lovely people great location drive need park city shopping use go outside sign small beside pub wonderful stay wish stayed longer connection weak shower clean hop location good bed comfortable,0.4995
Alliance Hotel Ieper Centrum,7.765217391304347,everything friendly reception nice joint terrace outside great breakfast coffee tea bit one hotel bed pillow large free parking close site use parking meter street great location excellent breakfast choice friendly helpful chap reception central location steep little cramped location parking undercover site leave garage time breakfast fine breakfast poor smell entrance hall location price helpful staff shower tepid resolve second day radiator bit noisy limited storage space lift stair second floor rather steep good breakfast central location comfortable bed nothing dislike location great clean friendly staff time would go tile floor cold even radiator situate minute walk town polite friendly informative staff good breakfast good value money central location nothing everything perfect far would certainly recommend would stay visit ideally within easy reach main attraction breakfast excellent good value money breakfast table topped regularly everything fresh plenty choice lovely din like house rather need bit price well well comfy bed excellent location proper exterior window roof light control unit still fresh air view sky great location good size friendly staff lovely breakfast modern charm cold even extra possible turn heating water hot enough tap good shower location easy access room room cold arrival uncomfortable ground floor style roof window close obviously natural air felt little airless stuffy even though fan cannot comment breakfast fend quiet people breakfast area old day style really might everyone taste kindly let park garage area comfortable good breakfast pleasant parking facility ten walk away one person central location good breakfast location excellent coffee tea think tea coffee much ask stay stayed much well central old need feel old guest house central location minor point water boil need boil also big toaster would help bad stay value money able arrive drop would help check time value money excellent size location great reception good also garage parking push car parking however plenty parking nearby payable central bit try well nice location facility make tea coffee supply soap meagre breakfast good breakfast attractive many budget little basic really struggle find anything wrong price honesty little nervous read rather poor worried perfectly adequate little basic clean comfortable perfectly gate chap u friendly make sure happy everything free parking available street away cost u park right outside night breakfast typically add bonus freshly boil probably well nearby pay lot marble staircase breakfast lovely use parking bit problem street main square block weekend festival run bad timing handy group men individual good location near square gate room comfortable breakfast clean pleasant provide range air con hot weather fan slept top bed breakfast fine limited staff friendly good overnight stay location everything central location clean accommodation breakfast include price information gate last post ceremony bath car parking reasonable limited time slot afternoon could check location great room little small side great location free parking road outside check riden check fortunately u leave gear corridor get particular day close proximity gate market square parking right outside spacious hotel clean tidy quiet road hear traffic noise check time late get check till location shower drain water early chick superb location secure parking motorcycle clean friendly host cannot fault hotel excellent breakfast comfortable helpful friendly staff top location get coffee breakfast time room could little cleaner especially location right owner rude overall cleanliness disgust carpet window broken dust work remotely like anything see look accommodation different say inform book double give told double twin certainly dirty say nothing could like book make get people eventually u one still dirty mould inside cabinet bathroom could shoot glass furniture cover dust state sicken take video first couple second live day recommend dirty run rude owner manager anyone good thing say location excellent great gracious friendly host reception staff check good light breakfast sufficient great hotel excellent location check staff helpful friendly clean comfy bed breakfast buffet lovely also parking bit iffy location location spot nothing would expect everything great location good location value money breakfast good continental one previously like would stay chalet style rear one would best describe basic extremely thin may well main location cannot away main square free parking available road gate lan breakfast think state bit like b door lock much access code problem good museum excellent good location friendly helpfully staff issue power blowing even call owner live site arrive switch back unfortunately heating reset cold owner say turn bathroom heater timer could felt bedroom friendly happy help perfectly situate good breakfast get safe work good location comfortable room great location narrow staircase comfortable clean check access hotel time arrive wish drop baggage safe keep possible lift staircase wide marble handrail outside carry luggage staircase quite precarious could serious problem old less able breakfast good varied location convenient gate parking directly street building work also make bit hard find presumably temporary problem tea coffee would good wake early would enjoy coffee rather wait till breakfast central location right near main square parking machine till free till hard find past gate memorial room clean small fault start heating warm bit useless international news channel work well enough breakfast adequate tea coffee want even meal try bar really nice almost everyone happy talk great respect return lack parking ideal location good value great location good location receptionist arrival bombastic attitude everyone late check time make hectic second double book small dark parking central location staff duty overnight crack bedroom window hole bathroom ceiling hang location excellent breakfast varied hot drink bedroom superb location great good breakfast check minute food drink despite bar massive sign available bar outside rear location nothing old style elevator beautiful sell marble small comfortable great location right middle downtown two safely get luggage leave case dad manage one staircase marble open side make carry hard offer help first check response simply tough breakfast follow morning young men father ground floor,0.34750000000000003
Aloft Brussels Schuman,9.182113821138213,light bathroom toilet sleep area glass wall wake person toilet use night well eu commission staff nice place clean per night breakfast include excellent value money fantastic helpful staff excellent location comfortable super nice stylish great comfortable lobby nice staff good reachable public transport close great around corner dog receive welcome package nothing great stay spotless room n everything breakfast also staff super friendly u small private reception big breakfast little also feel air bed comfortable cozy maybe would nice day cover little neighborhood view also nice tea unilateral breakfast luxurious comfortable nice view upper oblige staff delicious dinner perfect location nothing lady reception also happy check process make check much faster time fantastic view well do fabulous customer service noisy neighbor told turn music atmosphere fantastic covid design layout plumbing washbasin staff courteous slow check annoy first time like nothing stayed many time love felt empty come across anyone lobby clean great staff helpful location excellent clean throughout free thank easter egg treasure hunt nice touch easy access park across road perfect nice stroll thing would change would lack clear curtain day get close window see across street location absolutely great right heart quarter staff extra nice comfortable enough wi fi shame great location helpful friendly staff extra chair eat would excellent stay big nice comfy bed great shower good location close many comfortable pretty nothing everything forgot something found left really strange consider plastic bottle white vinegar price perfect location walk distance place large extra comfortable bed party bar tempt reflect situation regret small moquette floor parking definitely expensive service large beautiful bedroom bed good welcome service excellent staff discreet service travel dog even gift dog modern design convenient location nice room shower pretty small ideal want relax also pretty big space tub would feel lobby could little comfortable need door main entrance permanently lock sign go around enter side door entrance little less fancy could reception convivial round tend stick around downside discretion discus stay representative lobby nice lively maybe discreet come people stand foot away pay staff friendly pay attention young attitude nice design great friendly staff nice near eu convenient one cozy spacious enough bed comfortable quiet work well staff polite great place stay convenient location good breakfast also nice breakfast go option spacious comfortable stay modern simple style comfortable bed really easy check good good time bit sloppy provide enough coffee always easy go base discover noise bathroom night ventilator probably even door close additionally limited clean comfortable good area close commission park spacious clean comfortable bed nothing dislike staff nothing could remember fantastic location comfort room nothing everything breakfast fairly limited number staff helpful kind location design amaze general perfect dark taste table could position least partially closer window would brilliant bedding great one best ever idea day without cleaning gladly convert mine price breakfast steeply past remember sell love place th stay notice linen bathroom nothing would ruin stay small detail easy check great team comfortable great environment music work option fast nice surprise also option green choice short stay refuse cleaning friendly get e voucher spend hotel across street parliament house history great visit spacious nice design generally dislike cause dirt fruit salad breakfast buffet sour good eat comfy clean spacy small limited choice still nice addition lobby loud restaurant spacious bathroom tea coffee tea optional service charity breakfast found breakfast offer expensive nothing close neighborhood coffee morning perfect affordable breakfast would ideal really comfortable coffee make equipment bed comfortable found excellent especially hot much food bit walk town dutch flemish would nice great location modern nice breakfast organize party lobby night drunk people everywhere noise morning empty glass everywhere puke street cleaver like know every weekend screw spacious fancy great bed perfect shower room number dirty carpet door shower close properly hose shower flexibility staff sleep quality notice anything wrong food available around clock breakfast selection big spacious friendly staff parking outside easy hotel behaviour staff awesome excellent modern great location great great stuff great food nothing big mine ready nice surprise really big clean staff nice helpful great location stay without question position breakfast could bit poor star chilly side could find additional honesty must admit additional either modern feel spacious space great soap dispenser bathroom bit room excellent area fantastic great want know parliament bit quieter less touristy great around corner gym also really good excellently design reading material include actually really good cleaning comfort breakfast could food every day become boring nice good location helpful staff food poor location value super happy stay staff helpful excellent solo business good locality comfortable bed good sound insulation nice comfortable good location tidy cosy furniture new good fresh nice spacious clean great location great staff helpful friendly ideal location cant think downside except didnt seem hot room quiet silent blackout comfortable clean shower free upgrade nothing great quiet location one big dislike service call reception bring tissue told come per policy location nice location really good think city center bit close clean area take stop walk also really close union commission staff respectful friendly staff especially gentleman eric u lot move around city cleanliness quietness bathroom clean however wallpaper scratch quiet room size view size decent get nice fabulous view across modern reception desk middle lobby also nice snack bar coffee maker bar conformable care chat furthermore nice gym find basic time fitness mind swim pool steam price book affordable price worth service level one big dislike service call reception bring tissue told come per policy overall cant mention anything staff always ready help everything smooth clear dont make big whole thing work pretty well spacious modern design well organize comfortable big desk need work clean location great heart quarter complementary tea coffee bottle water great location near tube station great staff immaculate staff could modern comfortable spacious staff morning say could get stay card book book friendly staff nice comfy quiet even next elevator choice good add small spa would get lot like place huge add really especially could listen music toilet paper could well system cool bed nice comfortable machine nice touch breakfast modest hot category serve well check morning stuff try tell give deposit card stranger woman cash try tell normal receipt name unpleasant room spacious bed comfortable almost clean except night table nothing spacious bed comfortable level cleanliness go three ago door loo lift carpet run dirt bench corridor foyer floor way dark staff always helpful friendly thing good problem excellent location extremely safe comfortable area well connect major sight see remains close central station highly anyone living right middle busy center new good conveniently decent breakfast offer breakfast well move next door comfortable bed location perfect friendly staff kettle smelt vinegary even though boil time get rid smell taste honest forgot report reception way affect enjoyment good location lot accessibly transport central lot within walk distance bed comfy adequate spacious iron handy staff friendly helpful bar area nice place relax place modern comfortable bar quite fun night location really good everything great breakfast size available location rail none everything clean use corridor could big bin toilet might help keep feel cleaner helpful staff always clean comfy big unlike many king size bed actually king size pleasant experience parking limited hour period rather per hour fantastic staff excellent knowledgeable area u get around ease excellent clean spacious comfortable shower nice use long day bed comfortable good night sleep modern throughout even pool table table football lobby finally place excellent u dog come u small thing staff desk one thanks save day everything else great lovely clean staff helpful good place stay hotel great location round corner eu commission walk transport museum moment staff really friendly speak easy communicate nice bar get want motto work gem really concept something start uppish way comfortable living check area gloomy large dark empty space behind make feel desert warehouse clean euphemism floor divide two adjoin make exactly little bit small free wi fi support basically useless one thing need taxi book company work prove unreliable give option stay aloft large owl wall might look scary friendly breakfast could well staff polite easy go great breakfast wide variety wide place great stay excellent staff perfect location great breakfast quiet super clean many thanks clean modern seem u left bathrobe person design room one type curtain keep light great night really close also close day avoid look second thinner curtain would signature smell perfume really strong lobby service room great size comfy bed excellent work full day log friendly staff lobby lounge bar area different seat great place work beer staff helpful nice close could walk plenty good selection food breakfast difficult understand price food probably minor role total cost complicate system wonderful excellent good design great shower staff friendly two one big bed expensive even though book two gym nice well miss machine leg work good bike treadmill nice clean well round business friendly staff always willing help assist comfortable nice shower quite big many stylish good location quarter entrance lock security think really cheeky even star parking little expensive see tight great location great value money little hotel good value price clean staff nice clean spacious gym friendly staff size lobby location location location check people work reception nobody payed attention u say would like check one lady say somebody attend u shortly strange staff chat except u later th staff member tend think trainee probably wait specifically really like experienced mention necessary outrageous breakfast include say yes next morning go breakfast lady told u amount need pay extra breakfast told otherwise yesterday even nice comfortable bed clean good location great value money good modern friendly staff great location close bus good people great situate neighborhood close center city overall experience good clean comfortable acoustic insulation poor switch night stay extremely comfortable staff helpful perfect spotless clean give daily comfy bed good location friendly staff nothing every thing excellent clean modern lovely reasonable,0.4425
